Variables;result
y_pipe29_transbord_client3_d3;0
x_pipe29_transbord_client3_d4;0
y_pipe29_transbord_client3_d4;0
x_pipe29_transbord_client4_d1;0
y_pipe29_transbord_client4_d1;1
x_pipe29_transbord_client4_d3;0
y_pipe29_transbord_client4_d3;0
x_pipe29_transbord_client4_d4;0
y_pipe29_transbord_client4_d4;0
x_pipe29_transbord_client5_d1;0
y_pipe29_transbord_client5_d1;1
x_pipe29_transbord_client5_d3;0
y_pipe29_transbord_client5_d3;0
x_pipe29_transbord_client5_d4;0
y_pipe29_transbord_client5_d4;0
x_pipe29_transbord_client6_d1;0
y_pipe29_transbord_client6_d1;1
x_pipe29_transbord_client6_d3;0
y_pipe29_transbord_client6_d3;0
x_pipe29_transbord_client6_d4;0
y_pipe29_transbord_client6_d4;0
x_pipe29_transbord_client7_d1;0
y_pipe29_transbord_client7_d1;1
x_pipe29_transbord_client7_d3;0
y_pipe29_transbord_client7_d3;0
x_pipe29_transbord_client7_d4;0
y_pipe29_transbord_client7_d4;0
x_pipe29_transbord_client8_d1;0
y_pipe29_transbord_client8_d1;1
x_pipe29_transbord_client8_d3;0
y_pipe29_transbord_client8_d3;0
x_pipe29_transbord_client8_d4;0
y_pipe29_transbord_client8_d4;0
x_pipe29_transbord_client9_d1;0
y_pipe29_transbord_client9_d1;1
x_pipe29_transbord_client9_d3;0
y_pipe29_transbord_client9_d3;0
x_pipe29_transbord_client9_d4;0
y_pipe29_transbord_client9_d4;0
x_pipe29_transbord_client10_d1;0
y_pipe29_transbord_client10_d1;1
x_pipe29_transbord_client10_d3;0
y_pipe29_transbord_client10_d3;0
x_pipe29_transbord_client10_d4;0
y_pipe29_transbord_client10_d4;0
x_pipe29_transbord_client11_d1;0
y_pipe29_transbord_client11_d1;1
x_pipe29_transbord_client11_d3;0
y_pipe29_transbord_client11_d3;0
x_pipe29_transbord_client11_d4;0
y_pipe29_transbord_client11_d4;0
x_pipe29_transbord_client12_d1;0
y_pipe29_transbord_client12_d1;1
x_pipe29_transbord_client12_d3;0
y_pipe29_transbord_client12_d3;0
x_pipe29_transbord_client12_d4;0
y_pipe29_transbord_client12_d4;0
x_pipe29_transbord_client13_d1;0
y_pipe29_transbord_client13_d1;1
x_pipe29_transbord_client13_d3;0
y_pipe29_transbord_client13_d3;0
x_pipe29_transbord_client13_d4;0
y_pipe29_transbord_client13_d4;0
x_pipe29_transbord_client14_d1;0
y_pipe29_transbord_client14_d1;1
x_pipe29_transbord_client14_d3;0
y_pipe29_transbord_client14_d3;0
x_pipe29_transbord_client14_d4;0
y_pipe29_transbord_client14_d4;0
x_pipe29_transbord_client15_d1;0
y_pipe29_transbord_client15_d1;1
x_pipe29_transbord_client15_d3;0
y_pipe29_transbord_client15_d3;0
x_pipe29_transbord_client15_d4;0
y_pipe29_transbord_client15_d4;0
x_pipe29_transbord_client16_d1;0
y_pipe29_transbord_client16_d1;1
x_pipe29_transbord_client16_d3;0
y_pipe29_transbord_client16_d3;0
x_pipe29_transbord_client16_d4;0
y_pipe29_transbord_client16_d4;0
x_pipe29_transbord_client17_d1;0
y_pipe29_transbord_client17_d1;1
x_pipe29_transbord_client17_d3;0
y_pipe29_transbord_client17_d3;0
x_pipe29_transbord_client17_d4;0
y_pipe29_transbord_client17_d4;0
x_pipe29_transbord_client18_d1;0
y_pipe29_transbord_client18_d1;1
x_pipe29_transbord_client18_d3;0
y_pipe29_transbord_client18_d3;0
x_pipe29_transbord_client18_d4;0
y_pipe29_transbord_client18_d4;0
x_pipe29_transbord_client19_d1;0
y_pipe29_transbord_client19_d1;1
x_pipe29_transbord_client19_d3;0
y_pipe29_transbord_client19_d3;0
x_pipe29_transbord_client19_d4;0
y_pipe29_transbord_client19_d4;0
x_pipe29_transbord_client20_d1;0
y_pipe29_transbord_client20_d1;1
x_pipe29_transbord_client20_d3;0
y_pipe29_transbord_client20_d3;0
x_pipe29_transbord_client20_d4;0
y_pipe29_transbord_client20_d4;0
x_pipe29_transbord_client21_d1;0
y_pipe29_transbord_client21_d1;1
x_pipe29_transbord_client21_d3;0
y_pipe29_transbord_client21_d3;0
x_pipe29_transbord_client21_d4;0
y_pipe29_transbord_client21_d4;0
x_pipe29_transbord_client22_d1;0
y_pipe29_transbord_client22_d1;1
x_pipe29_transbord_client22_d3;0
y_pipe29_transbord_client22_d3;0
x_pipe29_transbord_client22_d4;0
y_pipe29_transbord_client22_d4;0
x_pipe29_transbord_client23_d1;0
y_pipe29_transbord_client23_d1;1
x_pipe29_transbord_client23_d3;0
y_pipe29_transbord_client23_d3;0
x_pipe29_transbord_client23_d4;0
y_pipe29_transbord_client23_d4;0
x_pipe29_transbord_client24_d1;0
y_pipe29_transbord_client24_d1;1
x_pipe29_transbord_client24_d3;0
y_pipe29_transbord_client24_d3;0
x_pipe29_transbord_client24_d4;0
y_pipe29_transbord_client24_d4;0
x_pipe29_transbord_client25_d1;0
y_pipe29_transbord_client25_d1;1
x_pipe29_transbord_client25_d3;0
y_pipe29_transbord_client25_d3;0
x_pipe29_transbord_client25_d4;0
y_pipe29_transbord_client25_d4;0
x_pipe29_transbord_client26_d1;0
y_pipe29_transbord_client26_d1;1
x_pipe29_transbord_client26_d3;0
y_pipe29_transbord_client26_d3;0
x_pipe29_transbord_client26_d4;0
y_pipe29_transbord_client26_d4;0
x_pipe29_transbord_client27_d1;0
y_pipe29_transbord_client27_d1;1
x_pipe29_transbord_client27_d3;0
y_pipe29_transbord_client27_d3;0
x_pipe29_transbord_client27_d4;0
y_pipe29_transbord_client27_d4;0
x_pipe29_transbord_client28_d1;0
y_pipe29_transbord_client28_d1;1
x_pipe29_transbord_client28_d3;0
y_pipe29_transbord_client28_d3;0
x_pipe29_transbord_client28_d4;0
y_pipe29_transbord_client28_d4;0
x_pipe30_transbord_client1_d1;0
y_pipe30_transbord_client1_d1;1
x_pipe30_transbord_client1_d3;0
y_pipe30_transbord_client1_d3;0
x_pipe30_transbord_client1_d4;0
y_pipe30_transbord_client1_d4;0
x_pipe30_transbord_client2_d1;0
y_pipe30_transbord_client2_d1;1
x_pipe30_transbord_client2_d3;0
y_pipe30_transbord_client2_d3;0
x_pipe30_transbord_client2_d4;0
y_pipe30_transbord_client2_d4;0
x_pipe30_transbord_client3_d1;0
y_pipe30_transbord_client3_d1;1
x_pipe30_transbord_client3_d3;0
y_pipe30_transbord_client3_d3;0
x_pipe30_transbord_client3_d4;0
y_pipe30_transbord_client3_d4;0
x_pipe30_transbord_client4_d1;0
y_pipe30_transbord_client4_d1;1
x_pipe30_transbord_client4_d3;0
y_pipe30_transbord_client4_d3;0
x_pipe30_transbord_client4_d4;0
y_pipe30_transbord_client4_d4;0
x_pipe30_transbord_client5_d1;0
y_pipe30_transbord_client5_d1;1
x_pipe30_transbord_client5_d3;0
y_pipe30_transbord_client5_d3;0
x_pipe30_transbord_client5_d4;0
y_pipe30_transbord_client5_d4;0
x_pipe30_transbord_client6_d1;42,0699999999979
y_pipe30_transbord_client6_d1;1
x_pipe30_transbord_client6_d3;0
y_pipe30_transbord_client6_d3;0
x_pipe30_transbord_client6_d4;0
y_pipe30_transbord_client6_d4;0
x_pipe30_transbord_client7_d1;0
y_pipe30_transbord_client7_d1;1
x_pipe30_transbord_client7_d3;0
y_pipe30_transbord_client7_d3;0
x_pipe30_transbord_client7_d4;0
y_pipe30_transbord_client7_d4;0
x_pipe30_transbord_client8_d1;0
y_pipe30_transbord_client8_d1;1
x_pipe30_transbord_client8_d3;0
y_pipe30_transbord_client8_d3;0
x_pipe30_transbord_client8_d4;0
y_pipe30_transbord_client8_d4;0
x_pipe30_transbord_client9_d1;0
y_pipe30_transbord_client9_d1;1
x_pipe30_transbord_client9_d3;0
y_pipe30_transbord_client9_d3;0
x_pipe30_transbord_client9_d4;0
y_pipe30_transbord_client9_d4;0
x_pipe30_transbord_client10_d1;0
y_pipe30_transbord_client10_d1;1
x_pipe30_transbord_client10_d3;0
y_pipe30_transbord_client10_d3;0
x_pipe30_transbord_client10_d4;0
y_pipe30_transbord_client10_d4;0
x_pipe30_transbord_client11_d1;0
y_pipe30_transbord_client11_d1;1
x_pipe30_transbord_client11_d3;0
y_pipe30_transbord_client11_d3;0
x_pipe30_transbord_client11_d4;0
y_pipe30_transbord_client11_d4;0
x_pipe30_transbord_client12_d1;0
y_pipe30_transbord_client12_d1;1
x_pipe30_transbord_client12_d3;0
y_pipe30_transbord_client12_d3;0
x_pipe30_transbord_client12_d4;0
y_pipe30_transbord_client12_d4;0
x_pipe30_transbord_client13_d1;0
y_pipe30_transbord_client13_d1;1
x_pipe30_transbord_client13_d3;0
y_pipe30_transbord_client13_d3;0
x_pipe30_transbord_client13_d4;0
y_pipe30_transbord_client13_d4;0
x_pipe30_transbord_client14_d1;0
y_pipe30_transbord_client14_d1;1
x_pipe30_transbord_client14_d3;0
y_pipe30_transbord_client14_d3;0
x_pipe30_transbord_client14_d4;0
y_pipe30_transbord_client14_d4;0
x_pipe30_transbord_client15_d1;0
y_pipe30_transbord_client15_d1;1
x_pipe30_transbord_client15_d3;0
y_pipe30_transbord_client15_d3;0
x_pipe30_transbord_client15_d4;0
y_pipe30_transbord_client15_d4;0
x_pipe30_transbord_client16_d1;0
y_pipe30_transbord_client16_d1;1
x_pipe30_transbord_client16_d3;0
y_pipe30_transbord_client16_d3;0
x_pipe30_transbord_client16_d4;0
y_pipe30_transbord_client16_d4;0
x_pipe30_transbord_client17_d1;0
y_pipe30_transbord_client17_d1;1
x_pipe30_transbord_client17_d3;0
y_pipe30_transbord_client17_d3;0
x_pipe30_transbord_client17_d4;0
y_pipe30_transbord_client17_d4;0
x_pipe30_transbord_client18_d1;0
y_pipe30_transbord_client18_d1;1
x_pipe30_transbord_client18_d3;0
y_pipe30_transbord_client18_d3;0
x_pipe30_transbord_client18_d4;0
y_pipe30_transbord_client18_d4;0
x_pipe30_transbord_client19_d1;0
y_pipe30_transbord_client19_d1;1
x_pipe30_transbord_client19_d3;0
y_pipe30_transbord_client19_d3;0
x_pipe30_transbord_client19_d4;0
y_pipe30_transbord_client19_d4;0
x_pipe30_transbord_client20_d1;0
y_pipe30_transbord_client20_d1;1
x_pipe30_transbord_client20_d3;0
y_pipe30_transbord_client20_d3;0
x_pipe30_transbord_client20_d4;0
y_pipe30_transbord_client20_d4;0
x_pipe30_transbord_client21_d1;0
y_pipe30_transbord_client21_d1;1
x_pipe30_transbord_client21_d3;0
y_pipe30_transbord_client21_d3;0
x_pipe30_transbord_client21_d4;0
y_pipe30_transbord_client21_d4;0
x_pipe30_transbord_client22_d1;0
y_pipe30_transbord_client22_d1;1
x_pipe30_transbord_client22_d3;0
y_pipe30_transbord_client22_d3;0
x_pipe30_transbord_client22_d4;0
y_pipe30_transbord_client22_d4;0
x_pipe30_transbord_client23_d1;0
y_pipe30_transbord_client23_d1;1
x_pipe30_transbord_client23_d3;0
y_pipe30_transbord_client23_d3;0
x_pipe30_transbord_client23_d4;0
y_pipe30_transbord_client23_d4;0
x_pipe30_transbord_client24_d1;0
y_pipe30_transbord_client24_d1;1
x_pipe30_transbord_client24_d3;0
y_pipe30_transbord_client24_d3;0
x_pipe30_transbord_client24_d4;0
y_pipe30_transbord_client24_d4;0
x_pipe30_transbord_client25_d1;0
y_pipe30_transbord_client25_d1;1
x_pipe30_transbord_client25_d3;0
y_pipe30_transbord_client25_d3;0
x_pipe30_transbord_client25_d4;0
y_pipe30_transbord_client25_d4;0
x_pipe30_transbord_client26_d1;0
y_pipe30_transbord_client26_d1;1
x_pipe30_transbord_client26_d3;0
y_pipe30_transbord_client26_d3;0
x_pipe30_transbord_client26_d4;0
y_pipe30_transbord_client26_d4;0
x_pipe30_transbord_client27_d1;0
y_pipe30_transbord_client27_d1;1
x_pipe30_transbord_client27_d3;0
y_pipe30_transbord_client27_d3;0
x_pipe30_transbord_client27_d4;0
y_pipe30_transbord_client27_d4;0
x_pipe30_transbord_client28_d1;0
y_pipe30_transbord_client28_d1;1
x_pipe30_transbord_client28_d3;0
y_pipe30_transbord_client28_d3;0
x_pipe30_transbord_client28_d4;0
y_pipe30_transbord_client28_d4;0
x_pipe31_transbord_client1_d1;0
y_pipe31_transbord_client1_d1;1
x_pipe31_transbord_client1_d3;0
y_pipe31_transbord_client1_d3;0
x_pipe31_transbord_client1_d4;0
y_pipe31_transbord_client1_d4;0
x_pipe31_transbord_client2_d1;0
y_pipe31_transbord_client2_d1;1
x_pipe31_transbord_client2_d3;0
y_pipe31_transbord_client2_d3;0
x_pipe31_transbord_client2_d4;0
y_pipe31_transbord_client2_d4;0
x_pipe31_transbord_client3_d1;0
y_pipe31_transbord_client3_d1;1
x_pipe31_transbord_client3_d3;0
y_pipe31_transbord_client3_d3;0
x_pipe31_transbord_client3_d4;0
y_pipe31_transbord_client3_d4;0
x_pipe31_transbord_client4_d1;0
y_pipe31_transbord_client4_d1;1
x_pipe31_transbord_client4_d3;0
y_pipe31_transbord_client4_d3;0
x_pipe31_transbord_client4_d4;0
y_pipe31_transbord_client4_d4;0
x_pipe31_transbord_client5_d1;0
y_pipe31_transbord_client5_d1;1
x_pipe31_transbord_client5_d3;0
y_pipe31_transbord_client5_d3;0
x_pipe31_transbord_client5_d4;0
y_pipe31_transbord_client5_d4;0
x_pipe31_transbord_client6_d1;0
y_pipe31_transbord_client6_d1;1
x_pipe31_transbord_client6_d3;0
y_pipe31_transbord_client6_d3;0
x_pipe31_transbord_client6_d4;0
y_pipe31_transbord_client6_d4;0
x_pipe31_transbord_client7_d1;0
y_pipe31_transbord_client7_d1;1
x_pipe31_transbord_client7_d3;0
y_pipe31_transbord_client7_d3;0
x_pipe31_transbord_client7_d4;0
y_pipe31_transbord_client7_d4;0
x_pipe31_transbord_client8_d1;0
y_pipe31_transbord_client8_d1;1
x_pipe31_transbord_client8_d3;0
y_pipe31_transbord_client8_d3;0
x_pipe31_transbord_client8_d4;0
y_pipe31_transbord_client8_d4;0
x_pipe31_transbord_client9_d1;0
y_pipe31_transbord_client9_d1;1
x_pipe31_transbord_client9_d3;0
y_pipe31_transbord_client9_d3;0
x_pipe31_transbord_client9_d4;0
y_pipe31_transbord_client9_d4;0
x_pipe31_transbord_client10_d1;0
y_pipe31_transbord_client10_d1;1
x_pipe31_transbord_client10_d3;0
y_pipe31_transbord_client10_d3;0
x_pipe31_transbord_client10_d4;0
y_pipe31_transbord_client10_d4;0
x_pipe31_transbord_client11_d1;0
y_pipe31_transbord_client11_d1;1
x_pipe31_transbord_client11_d3;0
y_pipe31_transbord_client11_d3;0
x_pipe31_transbord_client11_d4;0
y_pipe31_transbord_client11_d4;0
x_pipe31_transbord_client12_d1;0
y_pipe31_transbord_client12_d1;1
x_pipe31_transbord_client12_d3;0
y_pipe31_transbord_client12_d3;0
x_pipe31_transbord_client12_d4;0
y_pipe31_transbord_client12_d4;0
x_pipe31_transbord_client13_d1;0
y_pipe31_transbord_client13_d1;1
x_pipe31_transbord_client13_d3;0
y_pipe31_transbord_client13_d3;0
x_pipe31_transbord_client13_d4;0
y_pipe31_transbord_client13_d4;0
x_pipe31_transbord_client14_d1;0
y_pipe31_transbord_client14_d1;1
x_pipe31_transbord_client14_d3;0
y_pipe31_transbord_client14_d3;0
x_pipe31_transbord_client14_d4;0
y_pipe31_transbord_client14_d4;0
x_pipe31_transbord_client15_d1;0
y_pipe31_transbord_client15_d1;1
x_pipe31_transbord_client15_d3;0
y_pipe31_transbord_client15_d3;0
x_pipe31_transbord_client15_d4;0
y_pipe31_transbord_client15_d4;0
x_pipe31_transbord_client16_d1;0
y_pipe31_transbord_client16_d1;1
x_pipe31_transbord_client16_d3;0
y_pipe31_transbord_client16_d3;0
x_pipe31_transbord_client16_d4;0
y_pipe31_transbord_client16_d4;0
x_pipe31_transbord_client17_d1;0
y_pipe31_transbord_client17_d1;1
x_pipe31_transbord_client17_d3;0
y_pipe31_transbord_client17_d3;0
x_pipe31_transbord_client17_d4;0
y_pipe31_transbord_client17_d4;0
x_pipe31_transbord_client18_d1;0
y_pipe31_transbord_client18_d1;1
x_pipe31_transbord_client18_d3;0
y_pipe31_transbord_client18_d3;0
x_pipe31_transbord_client18_d4;0
y_pipe31_transbord_client18_d4;0
x_pipe31_transbord_client19_d1;0
y_pipe31_transbord_client19_d1;1
x_pipe31_transbord_client19_d3;0
y_pipe31_transbord_client19_d3;0
x_pipe31_transbord_client19_d4;0
y_pipe31_transbord_client19_d4;0
x_pipe31_transbord_client20_d1;0
y_pipe31_transbord_client20_d1;1
x_pipe31_transbord_client20_d3;0
y_pipe31_transbord_client20_d3;0
x_pipe31_transbord_client20_d4;0
y_pipe31_transbord_client20_d4;0
x_pipe31_transbord_client21_d1;0
y_pipe31_transbord_client21_d1;1
x_pipe31_transbord_client21_d3;0
y_pipe31_transbord_client21_d3;0
x_pipe31_transbord_client21_d4;0
y_pipe31_transbord_client21_d4;0
x_pipe31_transbord_client22_d1;0
y_pipe31_transbord_client22_d1;1
x_pipe31_transbord_client22_d3;0
y_pipe31_transbord_client22_d3;0
x_pipe31_transbord_client22_d4;0
y_pipe31_transbord_client22_d4;0
x_pipe31_transbord_client23_d1;0
y_pipe31_transbord_client23_d1;1
x_pipe31_transbord_client23_d3;0
y_pipe31_transbord_client23_d3;0
x_pipe31_transbord_client23_d4;0
y_pipe31_transbord_client23_d4;0
x_pipe31_transbord_client24_d1;0
y_pipe31_transbord_client24_d1;1
x_pipe31_transbord_client24_d3;0
y_pipe31_transbord_client24_d3;0
x_pipe31_transbord_client24_d4;0
y_pipe31_transbord_client24_d4;0
x_pipe31_transbord_client25_d1;0
y_pipe31_transbord_client25_d1;1
x_pipe31_transbord_client25_d3;0
y_pipe31_transbord_client25_d3;0
x_pipe31_transbord_client25_d4;0
y_pipe31_transbord_client25_d4;0
x_pipe31_transbord_client26_d1;0
y_pipe31_transbord_client26_d1;1
x_pipe31_transbord_client26_d3;0
y_pipe31_transbord_client26_d3;0
x_pipe31_transbord_client26_d4;0
y_pipe31_transbord_client26_d4;0
x_pipe31_transbord_client27_d1;0
y_pipe31_transbord_client27_d1;1
x_pipe31_transbord_client27_d3;0
y_pipe31_transbord_client27_d3;0
x_pipe31_transbord_client27_d4;0
y_pipe31_transbord_client27_d4;0
x_pipe31_transbord_client28_d1;0
y_pipe31_transbord_client28_d1;1
x_pipe31_transbord_client28_d3;0
y_pipe31_transbord_client28_d3;0
x_pipe31_transbord_client28_d4;0
y_pipe31_transbord_client28_d4;0
x_pipe32_transbord_client1_d1;0
y_pipe32_transbord_client1_d1;1
x_pipe32_transbord_client1_d3;0
y_pipe32_transbord_client1_d3;0
x_pipe32_transbord_client1_d4;0
y_pipe32_transbord_client1_d4;0
x_pipe32_transbord_client2_d1;0
y_pipe32_transbord_client2_d1;1
x_pipe32_transbord_client2_d3;0
y_pipe32_transbord_client2_d3;0
x_pipe32_transbord_client2_d4;0
y_pipe32_transbord_client2_d4;0
x_pipe32_transbord_client3_d1;0
y_pipe32_transbord_client3_d1;1
x_pipe32_transbord_client3_d3;0
y_pipe32_transbord_client3_d3;0
x_pipe32_transbord_client3_d4;0
y_pipe32_transbord_client3_d4;0
x_pipe32_transbord_client4_d1;0
y_pipe32_transbord_client4_d1;1
x_pipe32_transbord_client4_d3;0
y_pipe32_transbord_client4_d3;0
x_pipe32_transbord_client4_d4;0
y_pipe32_transbord_client4_d4;0
x_pipe32_transbord_client5_d1;0
y_pipe32_transbord_client5_d1;1
x_pipe32_transbord_client5_d3;0
y_pipe32_transbord_client5_d3;0
x_pipe32_transbord_client5_d4;0
y_pipe32_transbord_client5_d4;0
x_pipe32_transbord_client6_d1;0
y_pipe32_transbord_client6_d1;1
x_pipe32_transbord_client6_d3;0
y_pipe32_transbord_client6_d3;0
x_pipe32_transbord_client6_d4;0
y_pipe32_transbord_client6_d4;0
x_pipe32_transbord_client7_d1;0
y_pipe32_transbord_client7_d1;1
x_pipe32_transbord_client7_d3;0
y_pipe32_transbord_client7_d3;0
x_pipe32_transbord_client7_d4;0
y_pipe32_transbord_client7_d4;0
x_pipe32_transbord_client8_d1;0
y_pipe32_transbord_client8_d1;1
x_pipe32_transbord_client8_d3;0
y_pipe32_transbord_client8_d3;0
x_pipe32_transbord_client8_d4;0
y_pipe32_transbord_client8_d4;0
x_pipe32_transbord_client9_d1;0
y_pipe32_transbord_client9_d1;1
x_pipe32_transbord_client9_d3;0
y_pipe32_transbord_client9_d3;0
x_pipe32_transbord_client9_d4;0
y_pipe32_transbord_client9_d4;0
x_pipe32_transbord_client10_d1;0
y_pipe32_transbord_client10_d1;1
x_pipe32_transbord_client10_d3;0
y_pipe32_transbord_client10_d3;0
x_pipe32_transbord_client10_d4;0
y_pipe32_transbord_client10_d4;0
x_pipe32_transbord_client11_d1;0
y_pipe32_transbord_client11_d1;1
x_pipe32_transbord_client11_d3;0
y_pipe32_transbord_client11_d3;0
x_pipe32_transbord_client11_d4;0
y_pipe32_transbord_client11_d4;0
x_pipe32_transbord_client12_d1;0
y_pipe32_transbord_client12_d1;1
x_pipe32_transbord_client12_d3;0
y_pipe32_transbord_client12_d3;0
x_pipe32_transbord_client12_d4;0
y_pipe32_transbord_client12_d4;0
x_pipe32_transbord_client13_d1;0
y_pipe32_transbord_client13_d1;1
x_pipe32_transbord_client13_d3;0
y_pipe32_transbord_client13_d3;0
x_pipe32_transbord_client13_d4;0
y_pipe32_transbord_client13_d4;0
x_pipe32_transbord_client14_d1;0
y_pipe32_transbord_client14_d1;1
x_pipe32_transbord_client14_d3;0
y_pipe32_transbord_client14_d3;0
x_pipe32_transbord_client14_d4;0
y_pipe32_transbord_client14_d4;0
x_pipe32_transbord_client15_d1;0
y_pipe32_transbord_client15_d1;1
x_pipe32_transbord_client15_d3;0
y_pipe32_transbord_client15_d3;0
x_pipe32_transbord_client15_d4;0
y_pipe32_transbord_client15_d4;0
x_pipe32_transbord_client16_d1;0
y_pipe32_transbord_client16_d1;1
x_pipe32_transbord_client16_d3;0
y_pipe32_transbord_client16_d3;0
x_pipe32_transbord_client16_d4;0
y_pipe32_transbord_client16_d4;0
x_pipe32_transbord_client17_d1;0
y_pipe32_transbord_client17_d1;1
x_pipe32_transbord_client17_d3;0
y_pipe32_transbord_client17_d3;0
x_pipe32_transbord_client17_d4;0
y_pipe32_transbord_client17_d4;0
x_pipe32_transbord_client18_d1;0
y_pipe32_transbord_client18_d1;1
x_pipe32_transbord_client18_d3;0
y_pipe32_transbord_client18_d3;0
x_pipe32_transbord_client18_d4;0
y_pipe32_transbord_client18_d4;0
x_pipe32_transbord_client19_d1;0
y_pipe32_transbord_client19_d1;1
x_pipe32_transbord_client19_d3;0
y_pipe32_transbord_client19_d3;0
x_pipe32_transbord_client19_d4;0
y_pipe32_transbord_client19_d4;0
x_pipe32_transbord_client20_d1;0
y_pipe32_transbord_client20_d1;1
x_pipe32_transbord_client20_d3;0
y_pipe32_transbord_client20_d3;0
x_pipe32_transbord_client20_d4;0
y_pipe32_transbord_client20_d4;0
x_pipe32_transbord_client21_d1;0
y_pipe32_transbord_client21_d1;1
x_pipe32_transbord_client21_d3;0
y_pipe32_transbord_client21_d3;0
x_pipe32_transbord_client21_d4;0
y_pipe32_transbord_client21_d4;0
x_pipe32_transbord_client22_d1;0
y_pipe32_transbord_client22_d1;1
x_pipe32_transbord_client22_d3;0
y_pipe32_transbord_client22_d3;0
x_pipe32_transbord_client22_d4;0
y_pipe32_transbord_client22_d4;0
x_pipe32_transbord_client23_d1;0
y_pipe32_transbord_client23_d1;1
x_pipe32_transbord_client23_d3;0
y_pipe32_transbord_client23_d3;0
x_pipe32_transbord_client23_d4;0
y_pipe32_transbord_client23_d4;0
x_pipe32_transbord_client24_d1;0
y_pipe32_transbord_client24_d1;1
x_pipe32_transbord_client24_d3;0
y_pipe32_transbord_client24_d3;0
x_pipe32_transbord_client24_d4;0
y_pipe32_transbord_client24_d4;0
x_pipe32_transbord_client25_d1;0
y_pipe32_transbord_client25_d1;1
x_pipe32_transbord_client25_d3;0
y_pipe32_transbord_client25_d3;0
x_pipe32_transbord_client25_d4;0
y_pipe32_transbord_client25_d4;0
x_pipe32_transbord_client26_d1;0
y_pipe32_transbord_client26_d1;1
x_pipe32_transbord_client26_d3;0
y_pipe32_transbord_client26_d3;0
x_pipe32_transbord_client26_d4;0
y_pipe32_transbord_client26_d4;0
x_pipe32_transbord_client27_d1;0
y_pipe32_transbord_client27_d1;1
x_pipe32_transbord_client27_d3;0
y_pipe32_transbord_client27_d3;0
x_pipe32_transbord_client27_d4;0
y_pipe32_transbord_client27_d4;0
x_pipe32_transbord_client28_d1;0
y_pipe32_transbord_client28_d1;1
x_pipe32_transbord_client28_d3;0
y_pipe32_transbord_client28_d3;0
x_pipe32_transbord_client28_d4;0
y_pipe32_transbord_client28_d4;0
x_pipe33_transbord_client1_d1;0
y_pipe33_transbord_client1_d1;1
x_pipe33_transbord_client1_d3;0
y_pipe33_transbord_client1_d3;0
x_pipe33_transbord_client1_d4;0
y_pipe33_transbord_client1_d4;0
x_pipe33_transbord_client2_d1;0
y_pipe33_transbord_client2_d1;1
x_pipe33_transbord_client2_d3;0
y_pipe33_transbord_client2_d3;0
x_pipe33_transbord_client2_d4;0
y_pipe33_transbord_client2_d4;0
x_pipe33_transbord_client3_d1;0
y_pipe33_transbord_client3_d1;1
x_pipe33_transbord_client3_d3;0
y_pipe33_transbord_client3_d3;0
x_pipe33_transbord_client3_d4;0
y_pipe33_transbord_client3_d4;0
x_pipe33_transbord_client4_d1;0
y_pipe33_transbord_client4_d1;1
x_pipe33_transbord_client4_d3;0
y_pipe33_transbord_client4_d3;0
x_pipe33_transbord_client4_d4;0
y_pipe33_transbord_client4_d4;0
x_pipe33_transbord_client5_d1;0
y_pipe33_transbord_client5_d1;1
x_pipe33_transbord_client5_d3;0
y_pipe33_transbord_client5_d3;0
x_pipe33_transbord_client5_d4;0
y_pipe33_transbord_client5_d4;0
x_pipe33_transbord_client6_d1;0
y_pipe33_transbord_client6_d1;1
x_pipe33_transbord_client6_d3;0
y_pipe33_transbord_client6_d3;0
x_pipe33_transbord_client6_d4;0
y_pipe33_transbord_client6_d4;0
x_pipe33_transbord_client7_d1;0
y_pipe33_transbord_client7_d1;1
x_pipe33_transbord_client7_d3;0
y_pipe33_transbord_client7_d3;0
x_pipe33_transbord_client7_d4;0
y_pipe33_transbord_client7_d4;0
x_pipe33_transbord_client8_d1;0
y_pipe33_transbord_client8_d1;1
x_pipe33_transbord_client8_d3;0
y_pipe33_transbord_client8_d3;0
x_pipe33_transbord_client8_d4;0
y_pipe33_transbord_client8_d4;0
x_pipe33_transbord_client9_d1;0
y_pipe33_transbord_client9_d1;1
x_pipe33_transbord_client9_d3;0
y_pipe33_transbord_client9_d3;0
x_pipe33_transbord_client9_d4;0
y_pipe33_transbord_client9_d4;0
x_pipe33_transbord_client10_d1;0
y_pipe33_transbord_client10_d1;1
x_pipe33_transbord_client10_d3;0
y_pipe33_transbord_client10_d3;0
x_pipe33_transbord_client10_d4;0
y_pipe33_transbord_client10_d4;0
x_pipe33_transbord_client11_d1;0
y_pipe33_transbord_client11_d1;1
x_pipe33_transbord_client11_d3;0
y_pipe33_transbord_client11_d3;0
x_pipe33_transbord_client11_d4;0
y_pipe33_transbord_client11_d4;0
x_pipe33_transbord_client12_d1;0
y_pipe33_transbord_client12_d1;1
x_pipe33_transbord_client12_d3;0
y_pipe33_transbord_client12_d3;0
x_pipe33_transbord_client12_d4;0
y_pipe33_transbord_client12_d4;0
x_pipe33_transbord_client13_d1;0
y_pipe33_transbord_client13_d1;1
x_pipe33_transbord_client13_d3;0
y_pipe33_transbord_client13_d3;0
x_pipe33_transbord_client13_d4;0
y_pipe33_transbord_client13_d4;0
x_pipe33_transbord_client14_d1;0
